Date,Type,AAPL,GOOGL,MSFT
2025-05-29,High,203.80999755859375,174.20909322624098,461.7200012207031
2025-05-29,Low,198.50999450683594,170.42368271917738,455.30999755859375
2025-05-29,Open,203.5800018310547,173.78960291012612,461.54998779296875
2025-05-29,Volume,51396800.0,29373800.0,13974800.0
2025-05-30,Close,200.85000610351562,171.5323486328125,460.3599853515625
2025-05-30,High,201.9600067138672,172.0017815585655,461.67999267578125
2025-05-30,Low,196.77999877929688,167.23754486546525,455.5400085449219
2025-05-30,Open,199.3699951171875,171.14282080509608,459.7200012207031
2025-05-30,Volume,70819900.0,52639900.0,34770500.0
2025-06-02,Close,201.6999969482422,168.82562255859375,461.9700012207031
2025-06-02,High,202.1300048828125,169.66460324672883,462.1099853515625
2025-06-02,Low,200.1199951171875,167.18760611208933,456.8900146484375
2025-06-02,Open,200.27999877929688,167.637058963566,457.1400146484375
2025-06-02,Volume,35423300.0,38612300.0,16626500.0
2025-06-03,Close,203.27000427246094,165.97906494140625,462.9700012207031
2025-06-03,High,203.77000427246094,168.276287066322,464.1400146484375
2025-06-03,Low,200.9600067138672,165.08015922486254,460.8599853515625
2025-06-03,Open,201.35000610351562,167.28749382619188,461.4700012207031
2025-06-03,Volume,46381600.0,45084900.0,15743800.0
2025-06-04,Close,202.82000732421875,167.8468017578125,463.8699951171875
2025-06-04,High,206.24000549316406,168.01659436979696,465.69000244140625
2025-06-04,Low,202.10000610351562,166.15884281939123,463.0199890136719
2025-06-04,Open,202.91000366210938,166.53838821108508,464.0
2025-06-04,Volume,43604000.0,26900800.0,14162700.0
2025-06-05,Close,200.6300048828125,168.00662231445312,467.67999267578125
2025-06-05,High,204.75,170.72331951416996,469.6499938964844
2025-06-05,Low,200.14999389648438,167.3873615992156,464.0299987792969
2025-06-05,Open,203.5,170.1340365467451,464.9599914550781
2025-06-05,Volume,55126100.0,36379100.0,20131700.0
2025-06-06,Close,203.9199981689453,173.46998596191406,470.3800048828125
2025-06-06,High,205.6999969482422,174.2890017669552,473.3399963378906
2025-06-06,Low,202.0500030517578,170.6234412090639,468.7799987792969
2025-06-06,Open,203.0,170.6234412090639,470.0899963378906
2025-06-06,Volume,46607700.0,35731800.0,15285600.0
2025-06-09,Close,201.4499969482422,176.08999633789062,472.75
2025-06-09,High,206.0,176.47000122070312,473.42999267578125
2025-06-09,Low,200.02000427246094,174.3699951171875,468.6199951171875
2025-06-09,Open,204.38999938964844,174.5399932861328,469.70001220703125
2025-06-09,Volume,72862600.0,28935900.0,16469900.0
2025-06-10,Close,202.6699981689453,178.60000610351562,470.9200134277344
2025-06-10,High,204.35000610351562,181.11000061035156,472.79998779296875
2025-06-10,Low,200.57000732421875,174.91000366210938,466.9599914550781
2025-06-10,Open,200.60000610351562,176.1999969482422,471.19000244140625
2025-06-10,Volume,54672600.0,61766100.0,15375900.0
2025-06-11,Close,198.77999877929688,177.35000610351562,472.6199951171875
2025-06-11,High,204.5,180.3699951171875,475.4700012207031
2025-06-11,Low,198.41000366210938,176.75,469.6600036621094
2025-06-11,Open,203.5,179.77000427246094,470.0199890136719
2025-06-11,Volume,60989900.0,31646800.0,16399200.0
2025-06-12,Close,199.1999969482422,175.6999969482422,478.8699951171875
2025-06-12,High,199.67999267578125,176.72000122070312,480.4200134277344
2025-06-12,Low,197.36000061035156,174.75,473.5199890136719
2025-06-12,Open,199.0800018310547,176.17999267578125,475.0199890136719
2025-06-12,Volume,43904600.0,20941900.0,18950600.0
2025-06-13,Close,196.4499969482422,174.6699981689453,474.9599914550781
2025-06-13,High,200.3699951171875,177.1300048828125,479.17999267578125
2025-06-13,Low,195.6999969482422,172.38999938964844,472.760009765625
2025-06-13,Open,199.72999572753906,172.44000244140625,476.4100036621094
2025-06-13,Volume,51447300.0,27663100.0,16814500.0
2025-06-16,Close,198.4199981689453,176.77000427246094,479.1400146484375
2025-06-16,High,198.69000244140625,176.94000244140625,480.69000244140625
2025-06-16,Low,196.55999755859375,174.64999389648438,475.0
2025-06-16,Open,197.3000030517578,174.72999572753906,475.2099914550781
2025-06-16,Volume,43020700.0,27389200.0,15626100.0
2025-06-17,Close,195.63999938964844,175.9499969482422,478.0400085449219
2025-06-17,High,198.38999938964844,177.36000061035156,478.739990234375
2025-06-17,Low,195.2100067138672,174.5800018310547,474.0799865722656
2025-06-17,Open,197.1999969482422,175.6999969482422,475.3999938964844
2025-06-17,Volume,38856200.0,24973000.0,15414100.0
2025-06-18,Close,196.5800018310547,173.32000732421875,480.239990234375
2025-06-18,High,197.57000732421875,176.55999755859375,481.0
2025-06-18,Low,195.07000732421875,173.1999969482422,474.4599914550781
2025-06-18,Open,195.94000244140625,176.00999450683594,478.0
2025-06-18,Volume,45394700.0,28707500.0,17526500.0
2025-06-20,Close,201.0,166.63999938964844,477.3999938964844
2025-06-20,High,201.6999969482422,174.33999633789062,483.4599914550781
2025-06-20,Low,196.86000061035156,165.4600067138672,476.8699951171875
2025-06-20,Open,198.24000549316406,173.9499969482422,482.2300109863281
2025-06-20,Volume,96813500.0,75659900.0,37576200.0
2025-06-23,Close,201.5,165.19000244140625,486.0
2025-06-23,High,202.3000030517578,167.33999633789062,487.75
2025-06-23,Low,198.9600067138672,162.0,472.510009765625
2025-06-23,Open,201.6300048828125,166.27000427246094,478.2099914550781
2025-06-23,Volume,55814300.0,57671000.0,24864000.0
2025-06-24,Close,200.3000030517578,166.77000427246094,490.1099853515625
2025-06-24,High,203.44000244140625,168.22000122070312,491.8500061035156
2025-06-24,Low,200.1999969482422,166.1300048828125,486.79998779296875
2025-06-24,Open,202.58999633789062,166.9199981689453,488.95001220703125
2025-06-24,Volume,54064000.0,40524300.0,22305600.0
2025-06-25,Close,201.55999755859375,170.67999267578125,492.2699890136719
2025-06-25,High,203.6699981689453,172.36000061035156,494.55999755859375
2025-06-25,Low,200.6199951171875,167.5500030517578,489.3900146484375
2025-06-25,Open,201.4499969482422,167.6300048828125,492.0400085449219
2025-06-25,Volume,39525700.0,35479000.0,17495100.0
